label,content
ham,No. But got one box I think my sis or her bf bought.. u bought?
ham,Its about  <#>  bucks nett. Aiyo the seats very hard to book 1 leh.Somemore they just called me to confirm booking.
ham,Dar u gt buy thing to eat hor?
ham,"HEY KATE, HOPE U R OK... WILL GIVE U A BUZ WED LUNCH. GO OUT SOMEWHERE 4 A DRINK IN TOWN.. CUD GO 2 WATERSHD 4 A BIT? PPL FROM WRK WILL B THERE. LOVE PETE."
ham,Huh so early.. Then ü having dinner outside izzit?
ham,"So good can watch tv, haiz.. Ur poor bf still do need to do report."
ham,Ya 1 free for 4
ham,Haha omg your phone trolled youz
ham,I'm not coming home then! I'm tired of crying!
ham,"Hi Diane, thanks for helping us while you are on leave.  We arelooking for  <#> k loan over  <#>  years. Can you help draw up toamortization table to send to me at  <EMAIL> ?   Thanks!"
ham,Hmm ill have to think about it... ok you're forgiven! =D
ham,Depends on whether you going school ba... weekend I can. I ask shaf ba
ham,At home lar...
ham,no. eh. 1 queue entity only. when u end?
ham,haha.. btw.. i go bathe.. maybe call ya later? wat time u sleeping then?
ham,Once once once!!! Hahaha where do you cycle anyway!!
ham,"Thank you very much, kent! Haha."
ham,"Milk, potato & onion hum le liye hai."
ham,<DECIMAL>  lik tt. U wan come sleep ar
ham,Hahahah okay! Please text me at 4pm in case I forget heh
ham,you got bring notes ?
ham,"Call me woman, I need packing advice"
ham,Mny hugs and kisses for my wonderful yei yei
ham,Haha okay lo. Happy birthday btw.
ham,Thanks for the help da ge
ham,Lol super bad influence sia keep asking me skip lol.
ham,"m quite bz lately... Prob may, thk i wld have quit my job by den..."
ham,不是啦，觉得那句话用华语来说比较有意吗！哈哈哈冷笑﹏ 可以去关心你的家人！晚安！朗星！哈哈！
ham,Ok bro tx inf0rm me whnvr u'l get it
ham,"How i noe they wont do it on e spot one... Still muz wait a few days... Eatin my choco now, read newpaper very embarrasing, so many pple..."
ham,"uploaded it to ivle, but atill wirking on the service api."
ham,Hahahahaha cos fyn cut right
ham,"Hi. Ordering japanese food for you. May be slightly late,  is that ok?"
ham,I fl lik dyin andrw wn c malli s suferin.....
ham,Wa I tot u doing assignment or watching drama! Lol... I doing my worknow lo nothing to do lol... T.T.... so poor thing... u shld go seedoctor and ask how come everytime so pain lo...
ham,Okok nvm rest well.....
ham,My maison if I'm not wrong! Yar illuma works too haha
ham,Haha. No problem lah.
ham,Sooon.
ham,"Well, there r gods everywhere, but there also will have a number of dabao-ers around also..."
ham,I love my girl too. Now.trying.to download the file.
ham,Ah? Lol I cant remember eh. Should be inside.
ham,Ok! Tml i sayang u alot alot
ham,hi.. r u here yet?
ham,"When u consult the resume, u ask the prof whether need to submithardcopy anot loh. Anyway, i submitted the softcopy lah."
ham,Is the meditation course start today or next week? Sorrie... I am blur liau
ham,"5 - 7 pple loh, later he ask u loh. Haha. Just now he talk, i eanna laugh loh."
ham,Yes. Call you after i check in. Ok? Enjoying your dinner? What are you having?
ham,can i call u?
ham,"Sorry, I'll call later ok bye"
ham,Outside r6
ham,Still an asshole -.-
ham,we going for jap food at bugis 2nite u wanna join us?
ham,Aunty I will be a little late.. near orchard now
ham,Let me know how it changes in the next 6hrs. It can even be appendix but you are out of that age range. However its not impossible. So just chill and let me know in 6hrs
ham,Yup... Ü still free?
ham,Yeah same break time
ham,Hey Allen I end at 5 too. You wanna meet up first?
ham,It's snowing!!
ham,"After Results,If U PassTeacher: Arre aakhir padhaya kisne thaMaa: Arre sab ALLAH ka Krm haiDad: Aakhir beta kiska haiFriend: Chal, sutta lga ke aate hainBut, If U FailTeacher: Class mein koi response hi nahi deta thaMaa: Arre sab mobile ki wajah se hua haiDad: Tumhara hi beta hai, aur laad pyaar karo, sar pe bithaoFriend: Chal, sutta lga ke aate hain Sab badal jaate hain, par DOST NAHIN:-)"
ham,LOL so you know candidate key liao then wont stress meh?
ham,<#>  North Bridge road
ham,THANKS (: (: (:
ham,Yesh I do indeed
ham,"Help me record betelnut beauty at 2, channel u... Ur goin shoppin later?"
ham,Okay... Good... Anyway... I couldnt understand the stats tut... I miss my jc tutor!
ham,Eh go in lo.
ham,Haha kk. Happy birthday btw!
ham,s 180 for 3 mths... 12 lessons...
ham,I think i've fixed it can you send a test message?
ham,Aloha
ham,please return my dress.. have my sisters wedding this week:-@
ham,washroom  main tha... <DECIMAL>  ke liye bohat sare tables ki zaroorat pare gi mere khyal main sir ye nai daib ge
ham,ok haha thanks but most impt now is actually the start screen changes and the mark screens cause I need these 4 images to make the game flow
ham,"Okay, i can go now. Can probably reach in  <#>  to  <#>  mins. So how?"
ham,Hello hello! I just finished a run and am going to take a quick shower!
ham,Haha dunno leh! I should really be packing my stuff or sleeping!
ham,Lol ok lo buy ba.
ham,Yun...Total 60 fotos for the aust trip online rite? Can i haf ur hotmail add?
ham,I love you so much.
ham,Tell me where u sit. I go sell txtbk first. Haha.
ham,Haha easier to go sch mah XD
ham,Hahaha nope bah. I cant apply for those.
ham,Going back at 615. Is it still raining? Bought the guava snack for you during lunch...
ham,Call me when you are on the way home
ham,We do??? I thought the team leader needs to demo
ham,"Boy:Make a road from India 2 USA.God:Its very tough,ask something else.Boy:Make a girl luv only 1 boy.God:U want single or double road 2 USA.....鈥〢sama endha ponugala epdithan. Good morning."
ham,When you wanna have dinner?
ham,Then how
ham,"My dear, i m still having lecture... U add oil for your project too... I miss u"
ham,K bye.
ham,Sorry... is 9.45...
ham,Yeah and I didnt know she can only play until  <#> pm.
ham,Bblp my mama say dont eat muah chee le. Good girl ah.
ham,s in the vegie compartment in fridge. You
ham,Hahahaa this is called 饮水思源. Lol dont want laaaa. Not like it'srelated to astro hahahaha
ham,"Hey, i'm in DR 8. Join me if u want."
ham,any prog 4 u tonite?
ham,s crazy...
ham,Hahaha this 1 is call bo bao confirm.haha.
ham,Wanted to kiss ü but too many ppl present. I shy lah... I kiss ü now! Muaks! So is e pub nice? Did ü all drink?
ham,Bro why do i gt prob in synch0nzng?.. What symbl is to b used + or - whle syncrzng
ham,"Dunno haha, maybe I wanna do well coz you motivate me also, but toolate cannot挽救, so very stress? Haha my paper end at 4, I think likelythat I sleep until dinner, eat dinner then start work so yeah:/"
ham,Really? Haha.. Okay..
ham,orhh. juz saw ur sms. i go tr  <#>  try presentation.
ham,"Yes,no problem :-)"
ham,Have u finished chaneling? Baba says about some cals with red numbers come n if aoswered brain damage ocurs.specialy foreign cals. Take care. May God bles u.
ham,oo.. that's gd. kk  u informing the rest?
ham,Haha dunno her she want de... lol relax! Not ur laptop fault is urinternet... dun blame ur poor laptop lol
ham,Oh but I see you have created one lol
ham,"hp G <#> TU/ <#> TU I3,3gb, <#> gb, <DECIMAL> ''  <#> rs ... Dv <#> tU Same config but screen size  <DECIMAL>   <#> rs ... I din explore dell yet....."
ham,Yun! You coming to find me later? I havent ballot for my eng mod yet... Haiyoh.
ham,Haha i'm in sch! Need to bathe T.T OHH CAN I BATHE IN YOUR ROOM:D
ham,Emo haha! actl are you free now? I'm going out tonight!
ham,Ys now. Maybe I later go myself
ham,m in civilisation!Wat u doing now?
ham,Hey... Wana go pubbin on thurs nite?
ham,Horrible gal. Me in sch doing some stuff. How come u got mc?
ham,Oo.. she just setting up the stuff.. enter from further door ba:-)
ham,Nai bhai.. N0bdy wld c0me wid me xcpt jitesh.. Do thy hv h0liday t0mrw?
ham,"Hey... There are 2 options... 1st. Sat we go for jazz pilates and yogasana or nb from 1130 to 4/5pm at bugis. Sunday we go for free abt, NB hip hop and yoga"
ham,Hmmm s
ham,Dunno nevermind then
ham,Eh no lol I waiting for Jeremy lol
ham,"Alright omw, gotta change my order to a half8th"
ham,"Yeah whats the password? I resetted my phone,so I lost the record ofthe password."
ham,Haha dont have kungfu panda eh. N
ham,Say him tat u luv him / her.. Tats a gud way..
ham,I dunno leh but vivien also dun seem like she wanna come!
ham,Jesus it's light so late here
ham,K thks. Then this Friday not planning anything for odac?
ham,Hahaha but vivien got  <#>  haha sian I could have got that too ):
ham,What to talk to you..
ham,Yeaaa dan I will for sure! Tanks!! Love ya bad bad!
ham,"If nothing goes wrong, should be there at about 2pm."
ham,go la . 3 hours wont kill
ham,Hi :)
ham,Oops xP
ham,"Rihana wats my name got  <#> , <#> , <#>  views on youtube!"
ham,Can we come over? XP then we can talk about it
ham,Yea. Circuit training. But my and ache like shitz. U got ache?
ham,Home..y
ham,How much?
ham,Hahaha how did you all find de!
ham,Haha next time I teach you! Hahaha I dun want grow fat!!!!!! ): hahamaybe I dun know! They said I was sleeping haha:P oh wow but that'scoz it's an added privilege for shaohao's dad's job right! Ntuc memberwill get Costa sands cheaper also haha! Yeah>< I can't wait to see youtmr!(: jyjy!
ham,Take call
ham,s naughty... Ü so free today? Can go jogging...
ham,See how...call me when u mob finish
ham,LOL no no he's not graduating this year! Damn!!!
ham,Yup! I'll change the io thing and send back later!
ham,Eh... No. Lecture straight all the way.
ham,Ohh nice! Good for you:D so one is p2 then the other is?
ham,I am back of chit
ham,Yoyo nia! (: Chester says ok! (:
ham,Hey gals...U all free to come to my hsewarming on 24th oct at 6pm? Add is punggol central blk 295 #12-517.
ham,"Oh its np! Haha omg the one I watched right, the ducks got blown awayhaha then they keep trying to re form the line!"
ham,Hi friend.鈥﹕elect which is suitable for me....鈥??- Mental鈥??- homely鈥??- Silent鈥??- smart鈥??- Romantic鈥??- lovable鈥??- joker鈥??- Super鈥??- Sentimental鈥??- fraud
ham,wait im comin!
ham,i got lobang for movie tickets . u interested ?
ham,Let me know when you're free next and we can hang out and watch amusical out something
ham,Wow so they're like triple a titles
ham,Dafa kar! It's nly 1ep. . But ~ <#>  mins
ham,No need le. I got pants le so no need bring too thks
ham,<TIME> ish? I have to get ready and stuff haha
ham,I place it under table lamp for the whole day.
ham,Awwwww hao bah. When cn confirm?
ham,Just wanted to hear your voice actl :P hahahaha glad to see thatyou're awake! How were the articles?
ham,I need you...
ham,The ones here xP
ham,"What,s your percentage of your high school?"
ham,K da:-).
ham,"Hahaha at first we lazy, decided not to go then stay in clementilibrary, then no internet so now we going to nus! Buying soya bean icecream! I dun think I will finish by the time you finish><"
ham,Haha yeap I am! See you!
ham,"Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with"
ham,m goin home now.. not goin back w u..
ham,Rem too feed million mum mum...
ham,5plus dear..
ham,I knew it... U slept v late yest? Wake up so late...
ham,Left because I didn't really care about anything else after the movie
ham,Hahaha nice!! You are 2 marks higher than me I think! What a hacker hahaha!
ham,Da is good good player.why he is unsold.
ham,"Yo, you in stock?"
ham,Orh chey is they upload next week I tot ask us upload next week -.-
ham,Later then
ham,Alright cool. Thanks alot.
ham,Hey! That's  <#>  or  <#>  more than I'd get to before not being ableto gm hold myself up!
ham,mas. I was hoping we could meet up for a reunion dinner this sat (3 jan 04) at marina south steamboat. So pls confirm with me by wed (31 dec) whether you and your partner will be joining us. Please feel free to call me if you have any queries or suggestions. Thanks.
ham,"Darling laopo, i love u! No matter what, laogong is alway? here foru. Kiss left kiss right one tight baobao"
ham,Hii rishu wats going on
ham,Wich z our 1st xam
ham,Thanks a lot bud I needed that! Love ya too!
ham,but shes schling.tml?can haf dinner.
ham,"3 science and one math haha! Wow how does that work haha, how manysubjects do you take anyway! Today is my shortest day hahaha"
ham,"U in which lecture? End le let me noe, i go find u..."
ham,i knew that arsenel will win this match . I am happy
ham,"Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng."
ham,Haha.. ya I till ten. Okok. Call me when u end.
ham,(pls join r prayer chain at  <DECIMAL> ) Pls pray 4 Lalith Thatha 4 healing of his injurd leg thro d precious blood and wounds of Jesus. May God's wil b done tFr Bob has requested the bible coordinators to come to church on the  <#> th of September at  <DECIMAL> am to the main entrance door. We will be going in the entrhro his pain of his wonderfl servant of His. PTL! ance procession. God Bless you Roshal.
ham,Ok but I send the assumption adding a paragraph for the part ofindirect route le... anything need me after  <#>  sms me
ham,Yup... Okay... sleep early!
ham,"Okay! Just to confirm, O level physics and chemistry correct?"
ham,<#>  min me aa jaunga
ham,Ooops.... Sorry you didnt bring along ah... Sorry..........
ham,Pig!
ham,"Ok omw now, you at castor?"
ham,Hey dbms mam wont be coming tomor de. So Come to class at  <DECIMAL>
ham,Goodnight! Omg Melvin was being a perv.
ham,Were you smsing me at all!?
ham,Slap yes i just woke up to an sms too!
ham,What do you want from wm?
ham,Sat lor. Can?
ham,Helw depti.. Cn u plz update d shpng dtails f0r tht sai bhabha pandnt..
ham,Shall i call you?
ham,<#>  T <#>
ham,Sms me when done
ham,ll go yan jiu den msg u...
ham,I'll leave my house arnd 8+ reach your place about 9 then go up grab stuff go school; it's ok rite
ham,LOL I'll buy you rilakkuma!!!
ham,Sorry i fell asleep.
ham,You in room?
ham,Live in the zoo!
ham,i will get that money...
ham,"Oh ya. Later i meet you at iluma, probably 6pm can? Lol my classmateswant to go sakae buffet at 3pm. =X"
ham,wats the plan for today?cofee?cinema?
ham,Its too late:)but its k.wish you the same.
ham,Can't la. Need do hmwk
ham,Hmm nope because I booked the place from 6 to  <#> .
ham,"Okie :) what time you going over? If you want, I can buy dinner over to her place?"
ham,Sorry coming
ham,On d way to collg..
ham,wat are u going to buy for her present??
ham,Cant go at all? Asked already? Petir is at cck.
ham,"Hycc? ,oo?:-P aha im :'("
ham,K.wait.
ham,My mother says; no doubts.
ham,Are. No joke
ham,Oh oh. Nvm eh then  <DECIMAL>  lo. I can revise abit also.
ham,:-@
ham,I'm really really sorry! I first had to do something and meant to tryto come but during finals I also got sick.. I'm so sorry :(
ham,Oh nvm then. Can ask seniors lend paddle for next week?
ham,when u reach here give me a call..
ham,On mrt! Past lavender I think!
ham,Come down n get record de
ham,"Rain,u busy nw? Y so quiet? Speak up."
ham,You eat alrd?
ham,LOL!!! Okay then we split the earnings XD Hahaha friend why are youawake!!! Sleep more!! Hahaha so cute I wanna see!!!!!
ham,"It's hard 2 Care 4 a Prsn When u knw dat 1 More step frwrd, wil mak u fal in Luv wid dem nd 1 More step bck, Wil Ruin ur Frndhip wid dem.:-)"
ham,I paid using my debit card first...later just return me  <#>  dollarscash lor...or  can ask sis to ibank transfer to me oso can....now justwait for ica mail..
ham,"Mom, please take more food and try to recover soon.. Get well soon!"
ham,Good night janu .. Sweet dreamZ ..
ham,"forgt to tell u, ur salary recieve le. i think  <#>  or  <#> . haha.cannot rem."
ham,Haiyoh... Maybe your hamster was jealous of million
ham,Uhh i'll see how later goes. I don't exactly have logistics for staying over and if we're going down to school to test I don't have school clothes; but I think it'll be damn late then no buses asdf lol
ham,Have... But using xunlei... U go www.verycd.com search drupal
ham,Haha don't want! so odd lah your sis saw me two days in a row le!Haha yeap okay! (: I'll do chem mindmap! Hahaha what like that alsocan! wow so shiok! Haha hope I won't fall sick also >< haha omg Ifinished lunch in 5mins!
ham,"Dear, rem to rest a little ok! I just woke up. Heeeee. I love u!!!!!"
ham,"""Wen u miss someone, the person is definitely special for u..... But if the person is so special, why to miss them, just Keep-in-touch"" gdeve.."
ham,i will talk to you at evening after coming from work
ham,Somethingwrong
ham,Kindly forward me dbms notes tonight.
ham,Nai he bhai stmps
ham,Pls call
ham,s a specific day. I will call ü again.
ham,s doing e sms survey...
ham,Yeow xiang will lead us!
ham,"Haha yeap left chinese! No omg you slept at 3!! Freaking late le! Islept at 5+ haha! my dad coming to take my stuff eryi, later prollygoing back by myself!"
ham,O yeah its at 7
ham,Cancel experimentAstro lab
ham,I mean your sister eh?
ham,Wah arsenal so strong! Haha.
ham,"Yes, princess. Are you going to make me moan?"
ham,ll say...
ham,his mouth is big
ham,Haha... Kk... Thkz anyway...
ham,Hey what happen de. Are you alright.
ham,Yeah officially with the teacher haha! Oh wow hotel!
ham,Ohhh your collection of money includes for meals and tshirts?
ham,Watching Parent Trap and missing old days.
ham,Free. Edho wrote something
ham,No not meetin them. Finish at 0715
ham,My mom not so soon eh. You can get other players mah? Like xt or jeff?
ham,I fed it once.
ham,Hee. Orh! Baobao u
ham,Hey live!
ham,joey can intro pls.
ham,Haha I see. Faster come online help me do assignment leh lol.
ham,Heeeee.catch catch catch!  U make me smile!! Dadingding! Show me urteeth! Muack Ss. Pssst.
ham,Hey we are at coffee club wisma. Come find us
ham,Ok. U very incoherent eh
ham,He said its covered.
ham,Dad says hurry the hell up
ham,"Tx anna..Got it... If u can pls rep bro dinakaran saying thanks... Bye da.God bles u... *Activate RingIn Tones,type RING & send to  <#> -Cond.apply*"
ham,"Hi ricky, what time can we meet later?"
ham,Really? I crashed out cuddled on my sofa.
ham,Huh? I thought close le! Vivien only gave us 2 hours to decide lol!
ham,Ok okie.. Confirm again tmr i guess.. Cya!
ham,"christmas dinner at ben's hse lor. u mean ur client place u only knowthat day itself? her fb pic quite pretty, just saw it today. haha."
ham,s not so early lor... Ard 8 like dat...
ham,"eh, lesson till 6.. u?"
ham,Nikon 3.2 megapixels is 699... Ü noe da citibank giving away dat olympus is oso 699...
ham,Haha ok ok I dun know D: asking my bro now!! Haha Chester cmi): hahasee yeah! Or it could mean you just dun care what I do haha:P
ham,"Hey, i sent you a testimonial liao... First time writing, bit lousy. Haha... Anything you dun like let or wan to comment abt,let me know k..."
ham,"I'm sorry, if I see someone get on the bus I will tell you"
ham,Megas are dying wtf pwms all wonky And i think i know what you meant by back ir lagging. It's the analog write when setting the motor speed :/
ham,"Eh I got your sms so late ): I fell asleep, just took out thebandage, omg my bruise is damn bad! Glad that you caught the bus! Areyou online?"
ham,That's probably because the box spoilt
ham,Is it. Then go down ask lor.
ham,m stuck in da middle of da row on da right hand side of da lt...
ham,Can i pass the things for IS consulting to u on fri?
ham,Lol?! Stalker eh. Haha
ham,I haven asked her leh...
ham,how long u will reach here??
ham,"Okay la, dun cook, I eat at a. Catherine place.."
ham,Hahaha thanks alot.
ham,Wat match? Bball? U still play it ah? Representing?
ham,Ha meri bt ho gayi.
ham,Hey little held up. Will come by  <#>
ham,Can come online?
ham,"Ta-Daaaaa! I am home babe, are you still up ?"
ham,haha! alwaya ignore sms lah!
ham,"Also, Rabe, that bitch!"
ham,"s super hot, won 1700. haha. but its common la in here. b4 i come back, will let u know again"
ham,Woah hardworking leh. I hate ny lunch time from  <#>  to 1. Always noseats de. :(
ham,Open letter box
ham,"Morning, pal...Ten? Anymore i got nothing to do the next day.. Then we go walk walk first b4 the show..."
ham,Nope eh. Leong keep delaying
ham,Pls cl me whn u r free.
ham,"Good afternoon, my love ! Any job prospects ? Are you missing me ? What do you do ? Are you being lazy and bleak, hmmm ? Or happy and filled with my love ?"
ham,I also dunno maybe they cut me up and do experiment on me lol.. hahaso random... u shld say u no make up one is naturally smooth de lol
ham,Okay name ur price as long as its legal! Wen can I pick them up? Y u ave x ams xx
ham,orh! juz nw charging phone. i coming out in  <#> .
ham,t know what to do now... so boring...
ham,Ohh D: how!!!!!!!
ham,Pls record you raise me up by josh groben. Thanks.
ham,Haha another person? Wow I admire you sia I can't teach for nuts!
ham,Yap call u later.
ham,Yup... How ü noe leh...
ham,I only noe of one which we got for cny...outsource must rent for 2days...must go collect and return...7pm reach shangrila hotal..gotparking & erp to pay...very jia lat leh...
ham,Ya. Haha.just ended.. ding!
ham,"Hi rebecca this is your tutor alvin, I'm sending this sms just toconfirm your number."
ham,Petey boy where are you me and all your friends are in the Kingshead come down if you can love Nic
ham,Flim star
ham,Haha.. u so busy.. we put on weekend bah. Sat?
ham,Nvm found it.
ham,Haha nice! Our outing canceled hahaha
ham,Pls b thr4 practis at  <DECIMAL> pm
ham,LOL PAISEH
ham,"hey <name>, thanks for organizing the gathering today. and also forthe cookies! have a merry xmas! :)"
ham,ll quit tis job lor...
ham,"Wa, today no nd work how come u wake up so early... Nope din meet jos, i went to meet family lor..."
ham,Haha we may be able to meet on the bus later lol
ham,Eh you wan to try 3240?
ham,"Hey chuan wah, can I have your sch, acad prog/year, emergency contactperson and number?"
ham,I am not sure when to take. Think I want to put it in december.
ham,Will reach in  <#>  min
ham,"Oh okay.. u just don't wanna crash on you again, so I'm crazy sorry if I do"
ham,"Hahaha yea dun need eat lunch! Haha ahhh but x.x hahaha fine fine!!!Ooo haha yea I move around a lot at night! So my blanket, bolster andpillow ends up on the floor sometimes HAHA. ehh I dunno, just say I'mgoing out? My dad's just gonna ask me send email for him anyway!"
ham,Im at level 1 now. I scared later he walk pass me I also cant recognise.
ham,Ok take ur time.
ham,Sms my hp 0168596707
ham,Bluff me say u sleeping..
ham,"I can try to do tt, but will take longer than 6pm."
ham,Huh! When? Where?
ham,Is it d peterite carols play?
ham,No! I never wanted to. But everyone kept hounding me about it. Even my dad asked Mark if he was really gonna 'let' me keep my last name. So I just changed it on FB to shut everyone up :/
ham,Haha where on facebook!! Haha I thought I told you I only did half myhw?? But she never call my parents hahaha!
ham,hi andrew hp u inside prayer meetin i got lat so im nt cmin 2da.wl cl u latr
ham,"Hi Ricky, yes we did. We will reply soon, very busy with otherproblems right now."
ham,Wat the.... Week 9 need hand in rite
ham,Yes anna i rchd safly.By
ham,From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke
ham,I'm helping my grandma out this sat... sorry... you only filming on sat?
ham,He eat his lunch oredi...
ham,"i gt proj management, soa, principles of information security,service systems. gt 1 more i forgot which. haha"
ham,Where is my chouuuuuu Chou Chou baobei? Your lapping is waiting foruuuuuuu! Hee
ham,Hmm should I go astro lol
ham,tonite able to work rite?
ham,Hi niny how r u?
ham,Email of client -  <EMAIL>  name is Marc. Sound confident andpolite.. not respectful and pammifying
ham,Well uh maybe you can prove your own statement wrong
ham,Me only da:)
ham,Still in the area of the restaurant. Ill try to come back soon
ham,銆傗槄銆傗�┿�傗槅銆�*銆傗槅銆傗�┾槄銆傦技锝滐紡銆傗槄鈥�* MERRY *鈥�* CHRISTMAS *鈥┾槄銆傦紡锝滐技銆傗槄鈥┿�傗槅銆�*銆傗槅銆傗�┿�傗槄銆傗�㎝ayyour Christmas be filled with joy and the New Year with abundantblessings. Cheers!
ham,Haha that's nice. I never failed to sit though. :-D
ham,Yup. Quite str forward calculation.
ham,I dnt knw. . Monday ko jana hai confrm kr k btana
ham,hey i remember i already got something on on mon night..So sorry hehe..
ham,Yo yo you reaching bk soon?
ham,Lol attic not open. Meet you at makan place first.
ham,you trick me. ave is 1 point only
ham,Hmmm k:-)
ham,Alamak! Have you told jia ying?
ham,T.T... trying to make me fat wif u sob sob sob... No arh 3pm got labto go....O.O wat lose 2 put of  <#>  mark lol
ham,<#> th january friday poya at 5pm. Community centre st lawrenc's church wellawatte
ham,Oh. Mp3 labeller?
ham,My lesson finish liao....urs finish?...
ham,Completed daa assign di come
ham,Yes. U interested in master o common room? Avail  <#>  dec.
ham,m going muji to see see look look
ham,Ph0ne kar bhai
ham,Haha fluctuates?? Lets draw graph:D
ham,"assalam,"
ham,"oh, its ok. i scared i late oso..  ;)  concentrate on ya tut. see u later. Ü"
ham,The wat building lor.new biz.
ham,anyway lol... Okkk cyaa
ham,Is must zhen xi me! Haha... ya lo must get master in Singapore!Haha... my teeth T.T... but no money put braces lol... must earn moremoney then next time also can retire earlier! Haha...
ham,Weiyi... U goin tonite?
ham,Anna cum da
ham,You are welcome
ham,No need.
ham,"Master/common rm Blk  <#>  west coast, furnish ac  <#>  dec $ <#> -$ <#> , viewing tmr 8pm, pls confirm ur appt. Lis"
ham,"Kya fark hota h khuda or peer me,Kyo yakin karte h log aaine or tasveer me,Agar kuch chaho or n mile to samajh lena,Ki kuch or acha likha h takdir me."
ham,Im working in river valley. Not suntec today... Ahhh...
ham,Ward  <#>  bed  <#>
ham,"So i later i go pick u lah, wat time i let u noe later."
ham,Ga! I want to soo bad!
ham,"Haha okay (: ooo what did you say then?? Haha dun have, but don't you have db?"
ham,"We meeting  <DECIMAL> , see if you can make it."
ham,"Why u so ke qi with me, we dun pa tuo for whole day mah. I set on tues can? U wed shld be not free rite?"
ham,"Finally found a room on campus! Thanks for all your help Marc, andsorry for the delay in the website."
ham,"Woo if it's  <#>  de, still okay mah."
ham,then mama still in jackpot room ?
ham,Cbe is really good nowadays:)lot of shop and showrooms:)city is shaping good.
ham,"Aiyah one went out, one went aust.. Left me in e end, Haha.. Sorry ah, next time lor.."
ham,Hey hey. What time you off sch?
ham,Oh damn!!! Can't you ask for extension? Surely such things havehappened before?
ham,great! Thanks.. same place. Sheares hall - my room. I have my desktopand wifi so it ll be easier to work. Its at heng Mui Keng terrace
ham,But still oso v gd mah... Ur tester chinese?
ham,Now i'm going for lunch.
ham,re tired u go slp 1st.
ham,"Dayum I feel great, some grad student asked a question and I was ableto offer an answer based on the  <#>  readings ""well in Sapir's  <#>paper on NI..."""
ham,Hahaha. Definitely qill do wrong dw. Ttz y hv funny story.
ham,Harri bailed on gym
ham,He came for ane before?
ham,Yup. Packed everything already?
ham,Yup i know. How abt those pallets that are not open?
ham,"Nope... Goin to queensway, wana get a pair of addidas shoes..."
ham,Im home. Ü
ham,Oki! Go drink some water k. Love u!!
ham,For swen lol
ham,I was sleeping): ): haha I check out le ma! Can't go back in!
ham,Lol I know. At least they got rid of the puff of air in your eye. I really hated that. Docs suck. I donno y women r so determined to marry them.
ham,"Give all that you have to the Lord and He will be pleased with you. Everything we possess will lead us away from Him. But in His hands it will accomplishHi Andreu, good morning!At dehiwela junction take  <#>  bus n get down nadimala 2 find rums.even auto drivers wud say she says.there'l be boards too.again much more. Mark  <#> : <#> . Praise be to God.i'l ask yaso. May God bles u."
ham,s at 2nd level near tokyu...
ham,Haha ohh raghav say see how first they not very prepared also so ifwe go abit waste time!
ham,"Hi Sue, sorry for the late reply.  Yes, I did transfer the funds of<#>  to Desmond on  <#>  Jun; its shown on my bank statement with thesame bank account number as for the May transfer.   Hope that helps."
ham,Yes yes throw pearls before kings
ham,If I was I wasn't paying attention
ham,thankyou for your help. Mahanil will attend to it. Many thanx. GBU.
ham,At home now too. You taking rest now?
ham,Uhh bro before i forget tmr if anything happens regarding me (registration etc) pls keep in contact thx
ham,He is good player:)he is plying t <#>  today.
ham,Wa hmmmmmm then I tink later I go change put no sink state le lol
ham,"Hi Sue, we've mostly moved out of the unit today.  Do advise how wecan handover the unit on the 1st or later."
ham,are we done in our project
ham,ll come after lunch then...
ham,Haha not everyone replying :/ help me call everyone bah!!!
ham,Oh it was supposed to be shucks not sucks LOL.
ham,Wah... Wah...
ham,Am not interested to do like that.
ham,You are gorgeous! keep those pix cumming :) thank you!
ham,Neh.
ham,I have sent it to bss email. I will send a copy to you again. Is youremail  <EMAIL> ?
ham,I no idea when have arp. Why not u all choose a date and I try come
ham,"I'm sorry, I just saw on Facebook that see has to actually stay atthe hospital =/ I feel really really bad, I'm sorry. Really reallysoon we'll go and then we'll hang our and make brownies and stuff"
ham,Alriiiight
ham,Ana lucia s gona murder shanon (sory if u didnt lyk being told)
ham,Whats happen with our plan?
ham,hey i got a job lobang for u.. interested in surveyor job??
ham,X(lg7-lg4)=- <DECIMAL> lg4X=- <DECIMAL> (lg4)/(lg(7/4))
ham,Monday ko  <#>  bje intrvw k liye aa jana.
ham,Its k mam.
ham,LOL. Glad to make you happy o.o ohh no I wanna sleep somemore but Ihave to go Izzati's bday celebration!
ham,Ha. Ok lor. But sometimes there are like great disconnects betweentheir philosophy and practise which I find hypocritical... so need achange of environment?
ham,m workin in suntec... Where u workin leh?
ham,"Paiseh! Dun want la so bad hahaha, since I don't play I let him playlor! Haha of course! Who won't be emo after prom! Oh awesome!! I wanta coffeemaker now! Haha yeah but I haven't go for cca in a long time!"
ham,"Ic.so rain,can i have ur phone number,so i could call or msg 2 u?"
ham,"Happiness cannot b owned, earned, worn or consumed. Happiness is a spiritual experience of living every min with love,grace n gratitude :-) :-)"
ham,老公早安!! i love love u! Hee.
